iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep
5,5,0,0.0,1,4,1
5,10,0,0.0,2,7,3
9,19,0,0.0,3,11,8
6,25,0,0.0,4,15,10
6,31,0,0.0,5,20,11
2,33,0,0.0,6,21,12
13,46,0,0.0,7,31,15
15,61,0,0.0,8,39,22
5,66,0,0.0,9,43,23
7,73,0,0.0,10,48,25
14,87,0,0.0,11,57,30
10,97,0,0.0,12,67,30
2,99,0,0.0,13,69,30
3,102,0,0.0,14,72,30
2,104,0,0.0,15,72,32
7,111,0,0.0,16,79,32
16,127,0,0.0,17,90,37
6,133,0,0.0,18,94,39
3,136,0,0.0,19,96,40
2,138,0,0.0,20,98,40
4,142,0,0.0,21,102,40
16,158,0,0.0,22,117,41
17,175,0,0.0,23,130,45
7,182,0,0.0,24,137,45
16,198,0,0.0,25,150,48
7,205,0,0.0,26,154,51
44,249,0,0.0,27,189,60
5,254,0,0.0,28,193,61
4,258,0,0.0,29,196,62
5,263,0,0.0,30,200,63
4,267,0,0.0,31,203,64
3,270,0,0.0,32,205,65
24,294,0,0.0,33,223,71
4,298,0,0.0,34,225,73
7,305,0,0.0,35,230,75
5,310,0,0.0,36,234,76
5,315,0,0.0,37,238,77
25,340,0,0.0,38,257,83
17,357,0,0.0,39,272,85
6,363,0,0.0,40,278,85
7,370,0,0.0,41,284,86
6,376,0,0.0,42,290,86
12,388,0,0.0,43,301,87
3,391,0,0.0,44,304,87
12,403,0,0.0,45,315,88
6,409,0,0.0,46,321,88
4,413,0,0.0,47,324,89
8,421,0,0.0,48,331,90
7,428,0,0.0,49,338,90
4,432,0,0.0,50,341,91
12,444,0,0.0,51,352,92
19,463,0,0.0,52,366,97
3,466,0,0.0,53,367,99
9,475,0,0.0,54,375,100
4,479,0,0.0,55,377,102
3,482,0,0.0,56,380,102
2,484,0,0.0,57,382,102
5,489,0,0.0,58,384,105
6,495,0,0.0,59,389,106
12,507,0,0.0,60,398,109
11,518,0,0.0,61,407,111
2,520,0,0.0,62,408,112
4,524,0,0.0,63,412,112
7,531,0,0.0,64,417,114
7,538,0,0.0,65,423,115
9,547,0,0.0,66,430,117
3,550,0,0.0,67,433,117
9,559,1,1.0,68,441,118
4,563,1,0.0,69,441,122
4,567,1,0.0,70,442,125
2,569,1,0.0,71,442,127
16,585,1,0.0,72,446,139
9,594,1,0.0,73,448,146
9,603,1,0.0,74,450,153
9,612,1,0.0,75,453,159
30,642,1,0.0,76,462,180
9,651,1,0.0,77,462,189
2,653,1,0.0,78,462,191
9,662,1,0.0,79,463,199
13,675,1,0.0,80,465,210
3,678,1,0.0,81,467,211
5,683,1,0.0,82,468,215
5,688,1,0.0,83,471,217
2,690,1,0.0,84,471,219
13,703,1,0.0,85,472,231
2,705,1,0.0,86,472,233
7,712,1,0.0,87,474,238
2,714,1,0.0,88,474,240
17,731,1,0.0,89,478,253
4,735,1,0.0,90,480,255
10,745,1,0.0,91,483,262
11,756,1,0.0,92,486,270
2,758,1,0.0,93,486,272
4,762,1,0.0,94,486,276
12,774,1,0.0,95,488,286
7,781,1,0.0,96,488,293
7,788,1,0.0,97,488,300
10,798,1,0.0,98,490,308
3,801,1,0.0,99,492,309
7,808,1,0.0,100,492,316
2,810,1,0.0,101,492,318
2,812,1,0.0,102,493,319
5,817,1,0.0,103,494,323
4,821,1,0.0,104,495,326
7,828,1,0.0,105,496,332
5,833,1,0.0,106,498,335
8,841,1,0.0,107,499,342
5,846,1,0.0,108,500,346
7,853,1,0.0,109,502,351
5,858,1,0.0,110,503,355
2,860,1,0.0,111,503,357
2,862,1,0.0,112,504,358
5,867,1,0.0,113,504,363
13,880,1,0.0,114,506,374
5,885,1,0.0,115,506,379
9,894,1,0.0,116,508,386
2,896,1,0.0,117,509,387
16,912,1,0.0,118,513,399
3,915,1,0.0,119,513,402
2,917,1,0.0,120,513,404
14,931,1,0.0,121,515,416
9,940,1,0.0,122,516,424
3,943,1,0.0,123,516,427
6,949,1,0.0,124,517,432
2,951,1,0.0,125,517,434
5,956,1,0.0,126,518,438
5,961,1,0.0,127,519,442
5,966,1,0.0,128,519,447
6,972,1,0.0,129,519,453
3,975,1,0.0,130,519,456
12,987,1,0.0,131,521,466
14,1001,1,0.0,132,522,479
14,1015,1,0.0,133,524,491
3,1018,1,0.0,134,524,494
2,1020,1,0.0,135,524,496
7,1027,1,0.0,136,524,503
5,1032,1,0.0,137,524,508
13,1045,1,0.0,138,525,520
17,1062,1,0.0,139,526,536
7,1069,1,0.0,140,526,543
4,1073,1,0.0,141,529,544
5,1078,1,0.0,142,530,548
7,1085,1,0.0,143,532,553
11,1096,1,0.0,144,534,562
5,1101,1,0.0,145,534,567
4,1105,1,0.0,146,535,570
7,1112,1,0.0,147,536,576
14,1126,1,0.0,148,536,590
5,1131,1,0.0,149,536,595
13,1144,1,0.0,150,537,607
19,1163,1,0.0,151,541,622
5,1168,1,0.0,152,541,627
6,1174,1,0.0,153,542,632
2,1176,1,0.0,154,543,633
3,1179,1,0.0,155,543,636
3,1182,1,0.0,156,543,639
5,1187,1,0.0,157,545,642
2,1189,1,0.0,158,545,644
8,1197,1,0.0,159,546,651
11,1208,1,0.0,160,546,662
4,1212,1,0.0,161,548,664
7,1219,1,0.0,162,548,671
7,1226,1,0.0,163,550,676
5,1231,1,0.0,164,550,681
11,1242,1,0.0,165,552,690
6,1248,1,0.0,166,552,696
3,1251,1,0.0,167,552,699
8,1259,1,0.0,168,553,706
6,1265,1,0.0,169,553,712
6,1271,1,0.0,170,553,718
6,1277,1,0.0,171,554,723
5,1282,1,0.0,172,554,728
5,1287,1,0.0,173,555,732
20,1307,1,0.0,174,555,752
4,1311,1,0.0,175,555,756
4,1315,1,0.0,176,556,759
6,1321,1,0.0,177,558,763
6,1327,1,0.0,178,559,768
7,1334,1,0.0,179,563,771
2,1336,1,0.0,180,564,772
5,1341,1,0.0,181,564,777
12,1353,1,0.0,182,566,787
5,1358,1,0.0,183,567,791
7,1365,1,0.0,184,567,798
6,1371,1,0.0,185,568,803
2,1373,1,0.0,186,569,804
40,1413,1,0.0,187,575,838
4,1417,1,0.0,188,575,842
7,1424,1,0.0,189,577,847
18,1442,2,1.0,190,577,865
13,1455,2,0.0,191,577,878
7,1462,2,0.0,192,577,885
4,1466,2,0.0,193,577,889
5,1471,2,0.0,194,577,894
22,1493,2,0.0,195,577,916
11,1504,2,0.0,196,577,927
8,1512,2,0.0,197,578,934
19,1531,2,0.0,198,578,953
7,1538,2,0.0,199,578,960
2,1540,2,0.0,200,578,962
5,1545,2,0.0,201,578,967
4,1549,2,0.0,202,578,971
5,1554,2,0.0,203,578,976
9,1563,2,0.0,204,578,985
4,1567,2,0.0,205,578,989
6,1573,2,0.0,206,578,995
6,1579,2,0.0,207,578,1001
4,1583,2,0.0,208,578,1005
2,1585,2,0.0,209,578,1007
7,1592,2,0.0,210,578,1014
6,1598,2,0.0,211,578,1020
2,1600,2,0.0,212,578,1022
14,1614,2,0.0,213,578,1036
10,1624,2,0.0,214,578,1046
9,1633,2,0.0,215,579,1054
7,1640,2,0.0,216,579,1061
3,1643,2,0.0,217,579,1064
3,1646,2,0.0,218,579,1067
6,1652,2,0.0,219,579,1073
5,1657,2,0.0,220,579,1078
2,1659,2,0.0,221,579,1080
2,1661,2,0.0,222,579,1082
12,1673,2,0.0,223,579,1094
2,1675,2,0.0,224,579,1096
5,1680,2,0.0,225,579,1101
2,1682,2,0.0,226,580,1102
10,1692,2,0.0,227,580,1112
15,1707,2,0.0,228,580,1127
5,1712,2,0.0,229,581,1131
4,1716,2,0.0,230,581,1135
15,1731,2,0.0,231,582,1149
2,1733,2,0.0,232,582,1151
2,1735,2,0.0,233,582,1153
3,1738,2,0.0,234,582,1156
11,1749,2,0.0,235,582,1167
14,1763,2,0.0,236,582,1181
5,1768,2,0.0,237,582,1186
12,1780,2,0.0,238,582,1198
12,1792,2,0.0,239,582,1210
5,1797,2,0.0,240,582,1215
2,1799,2,0.0,241,582,1217
5,1804,2,0.0,242,582,1222
4,1808,2,0.0,243,582,1226
7,1815,2,0.0,244,582,1233
2,1817,2,0.0,245,583,1234
14,1831,2,0.0,246,583,1248
2,1833,2,0.0,247,583,1250
9,1842,2,0.0,248,583,1259
15,1857,2,0.0,249,584,1273
5,1862,2,0.0,250,584,1278
7,1869,2,0.0,251,584,1285
11,1880,2,0.0,252,584,1296
15,1895,2,0.0,253,584,1311
8,1903,3,1.0,254,584,1319
3,1906,3,0.0,255,584,1322
3,1909,3,0.0,256,584,1325
5,1914,3,0.0,257,584,1330
5,1919,3,0.0,258,584,1335
4,1923,3,0.0,259,584,1339
10,1933,3,0.0,260,584,1349
5,1938,3,0.0,261,584,1354
19,1957,3,0.0,262,584,1373
8,1965,3,0.0,263,584,1381
2,1967,3,0.0,264,584,1383
11,1978,3,0.0,265,584,1394
2,1980,3,0.0,266,584,1396
10,1990,3,0.0,267,584,1406
3,1993,3,0.0,268,584,1409
7,2000,3,0.0,269,584,1416
17,2017,3,0.0,270,584,1433
10,2027,3,0.0,271,584,1443
4,2031,3,0.0,272,584,1447
4,2035,3,0.0,273,584,1451
5,2040,3,0.0,274,584,1456
9,2049,3,0.0,275,584,1465
2,2051,3,0.0,276,584,1467
8,2059,3,0.0,277,584,1475
18,2077,3,0.0,278,584,1493
9,2086,3,0.0,279,584,1502
5,2091,3,0.0,280,584,1507
6,2097,3,0.0,281,584,1513
9,2106,3,0.0,282,584,1522
8,2114,3,0.0,283,584,1530
9,2123,3,0.0,284,584,1539
12,2135,4,1.0,285,584,1551
2,2137,4,0.0,286,584,1553
5,2142,4,0.0,287,584,1558
5,2147,4,0.0,288,584,1563
2,2149,4,0.0,289,584,1565
7,2156,4,0.0,290,584,1572
8,2164,5,1.0,291,584,1580
8,2172,5,0.0,292,584,1588
6,2178,5,0.0,293,584,1594
16,2194,5,0.0,294,584,1610
2,2196,5,0.0,295,584,1612
15,2211,5,0.0,296,584,1627
3,2214,5,0.0,297,584,1630
5,2219,5,0.0,298,584,1635
7,2226,5,0.0,299,584,1642
5,2231,5,0.0,300,584,1647
9,2240,5,0.0,301,584,1656
4,2244,5,0.0,302,584,1660
4,2248,5,0.0,303,584,1664
13,2261,5,0.0,304,584,1677
20,2281,5,0.0,305,584,1697
8,2289,5,0.0,306,584,1705
4,2293,5,0.0,307,584,1709
20,2313,6,1.0,308,584,1729
4,2317,6,0.0,309,584,1733
11,2328,6,0.0,310,584,1744
5,2333,6,0.0,311,584,1749
5,2338,6,0.0,312,584,1754
16,2354,6,0.0,313,584,1770
3,2357,6,0.0,314,584,1773
4,2361,6,0.0,315,584,1777
5,2366,6,0.0,316,584,1782
24,2390,6,0.0,317,584,1806
20,2410,6,0.0,318,584,1826
9,2419,6,0.0,319,584,1835
8,2427,6,0.0,320,584,1843
12,2439,6,0.0,321,584,1855
7,2446,6,0.0,322,584,1862
4,2450,6,0.0,323,584,1866
5,2455,6,0.0,324,584,1871
9,2464,6,0.0,325,584,1880
3,2467,6,0.0,326,584,1883
7,2474,6,0.0,327,584,1890
6,2480,6,0.0,328,584,1896
7,2487,6,0.0,329,584,1903
5,2492,6,0.0,330,584,1908
3,2495,6,0.0,331,584,1911
23,2518,6,0.0,332,584,1934
3,2521,6,0.0,333,584,1937
9,2530,6,0.0,334,584,1946
6,2536,6,0.0,335,584,1952
20,2556,7,1.0,336,584,1972
4,2560,7,0.0,337,584,1976
9,2569,7,0.0,338,584,1985
5,2574,7,0.0,339,584,1990
3,2577,7,0.0,340,584,1993
13,2590,7,0.0,341,584,2006
3,2593,7,0.0,342,584,2009
4,2597,7,0.0,343,584,2013
2,2599,7,0.0,344,584,2015
5,2604,7,0.0,345,584,2020
9,2613,7,0.0,346,584,2029
10,2623,7,0.0,347,584,2039
10,2633,7,0.0,348,584,2049
12,2645,7,0.0,349,584,2061
3,2648,7,0.0,350,584,2064
9,2657,7,0.0,351,584,2073
10,2667,7,0.0,352,584,2083
3,2670,7,0.0,353,584,2086
18,2688,7,0.0,354,584,2104
9,2697,7,0.0,355,584,2113
2,2699,7,0.0,356,584,2115
6,2705,7,0.0,357,585,2120
6,2711,7,0.0,358,585,2126
6,2717,7,0.0,359,585,2132
15,2732,7,0.0,360,585,2147
7,2739,7,0.0,361,585,2154
18,2757,7,0.0,362,585,2172
2,2759,7,0.0,363,585,2174
5,2764,7,0.0,364,585,2179
5,2769,7,0.0,365,585,2184
2,2771,7,0.0,366,585,2186
9,2780,7,0.0,367,585,2195
12,2792,7,0.0,368,585,2207
8,2800,7,0.0,369,585,2215
11,2811,7,0.0,370,585,2226
4,2815,7,0.0,371,585,2230
8,2823,7,0.0,372,585,2238
2,2825,7,0.0,373,585,2240
15,2840,7,0.0,374,585,2255
15,2855,7,0.0,375,585,2270
10,2865,7,0.0,376,585,2280
2,2867,7,0.0,377,585,2282
8,2875,7,0.0,378,585,2290
11,2886,7,0.0,379,585,2301
8,2894,8,1.0,380,585,2309
10,2904,8,0.0,381,585,2319
9,2913,8,0.0,382,585,2328
2,2915,8,0.0,383,585,2330
5,2920,8,0.0,384,585,2335
11,2931,8,0.0,385,585,2346
2,2933,8,0.0,386,585,2348
3,2936,8,0.0,387,585,2351
8,2944,8,0.0,388,585,2359
5,2949,8,0.0,389,585,2364
3,2952,8,0.0,390,585,2367
3,2955,8,0.0,391,585,2370
9,2964,8,0.0,392,585,2379
4,2968,8,0.0,393,585,2383
8,2976,8,0.0,394,585,2391
6,2982,8,0.0,395,585,2397
20,3002,8,0.0,396,585,2417
7,3009,8,0.0,397,585,2424
13,3022,8,0.0,398,585,2437
5,3027,8,0.0,399,585,2442
5,3032,8,0.0,400,585,2447
6,3038,8,0.0,401,585,2453
10,3048,8,0.0,402,585,2463
16,3064,9,1.0,403,585,2479
2,3066,9,0.0,404,585,2481
2,3068,9,0.0,405,585,2483
30,3098,9,0.0,406,585,2513
11,3109,9,0.0,407,585,2524
10,3119,9,0.0,408,585,2534
4,3123,9,0.0,409,585,2538
17,3140,9,0.0,410,585,2555
2,3142,9,0.0,411,585,2557
8,3150,10,1.0,412,585,2565
4,3154,10,0.0,413,585,2569
17,3171,10,0.0,414,585,2586
11,3182,10,0.0,415,585,2597
2,3184,10,0.0,416,585,2599
9,3193,10,0.0,417,585,2608
